"codi_sc";"cpro";"cmun";"dist";"secc";"t1_1";"codi_edar"
"0821801003";"08";"218";"01";"003";"2510";"DMAS"
"0821801005";"08";"218";"01";"005";"1815";"DMAS"
"0821801006";"08";"218";"01";"006";"2190";"DMAS"
"0821901001";"08";"219";"01";"001";"550";"DMAT"
"0821901002";"08";"219";"01";"002";"2100";"DMAT"
"0821901003";"08";"219";"01";"003";"2005";"DMAT"
"0821901004";"08";"219";"01";"004";"1705";"DMAT"
"0821901005";"08";"219";"01";"005";"1300";"DMAT"
"0821901006";"08";"219";"01";"006";"1570";"DMAT"
"0821902001";"08";"219";"02";"001";"995";"DMAT"
"0821902002";"08";"219";"02";"002";"895";"DMAT"
"0821902003";"08";"219";"02";"003";"1615";"DMAT"
"0821902004";"08";"219";"02";"004";"1300";"DMAT"
"0821902005";"08";"219";"02";"005";"1080";"DMAT"
"0821903001";"08";"219";"03";"001";"1290";"DMAT"
"0821903002";"08";"219";"03";"002";"1390";"DMAT"
"0821903003";"08";"219";"03";"003";"1185";"DMAT"
"0821903004";"08";"219";"03";"004";"755";"DMAT"
"0822001001";"08";"220";"01";"001";"1610";NA
"0822001002";"08";"220";"01";"002";"1415";NA
"0822101001";"08";"221";"01";"001";"1655";NA
"0822101002";"08";"221";"01";"002";"890";NA
"0822101003";"08";"221";"01";"003";"1530";NA
"0822101004";"08";"221";"01";"004";"1525";NA
"0822101005";"08";"221";"01";"005";"2380";NA
"0822101006";"08";"221";"01";"006";"2345";NA
"0822101007";"08";"221";"01";"007";"1725";NA
"0822101008";"08";"221";"01";"008";"1655";NA
"0822101009";"08";"221";"01";"009";"1575";NA
"0822201001";"08";"222";"01";"001";"2525";NA
"0822301001";"08";"223";"01";"001";"2335";NA
"0822401001";"08";"224";"01";"001";"1095";NA
"0822501001";"08";"225";"01";"001";"110";NA
"0822601001";"08";"226";"01";"001";"1175";NA
"0822701001";"08";"227";"01";"001";"2620";NA
"0822701002";"08";"227";"01";"002";"570";NA
"0822801001";"08";"228";"01";"001";"380";NA
"0822901001";"08";"229";"01";"001";"640";NA
"0823001001";"08";"230";"01";"001";"2395";NA
"0823001002";"08";"230";"01";"002";"1900";NA
"0823001003";"08";"230";"01";"003";"1335";NA
"0823001004";"08";"230";"01";"004";"1485";NA
"0823001005";"08";"230";"01";"005";"1175";NA
"0823001006";"08";"230";"01";"006";"1960";NA
"0823101001";"08";"231";"01";"001";"1460";NA
"0823101002";"08";"231";"01";"002";"1580";NA
"0823101003";"08";"231";"01";"003";"1490";NA
"0823101004";"08";"231";"01";"004";"2510";NA
"0823101005";"08";"231";"01";"005";"2355";NA
"0823101006";"08";"231";"01";"006";"1380";NA
"0823101007";"08";"231";"01";"007";"1370";NA
"0823101008";"08";"231";"01";"008";"965";NA
"0823101009";"08";"231";"01";"009";"3245";NA
"0823101010";"08";"231";"01";"010";"1350";NA
"0823101011";"08";"231";"01";"011";"1170";NA
"0823101012";"08";"231";"01";"012";"755";NA
"0823101013";"08";"231";"01";"013";"1590";NA
"0823101014";"08";"231";"01";"014";"1410";NA
"0823101015";"08";"231";"01";"015";"1865";NA
"0823101016";"08";"231";"01";"016";"1955";NA
"0823101017";"08";"231";"01";"017";"2385";NA
"0823201001";"08";"232";"01";"001";"2350";NA
"0823301001";"08";"233";"01";"001";"940";NA
"0823301002";"08";"233";"01";"002";"1500";NA
"0823401001";"08";"234";"01";"001";"4285";NA
"0823501001";"08";"235";"01";"001";"3140";NA
"0823501002";"08";"235";"01";"002";"1900";NA
"0823601001";"08";"236";"01";"001";"2115";NA
"0823701001";"08";"237";"01";"001";"1385";NA
"0823701002";"08";"237";"01";"002";"805";NA
"0823801001";"08";"238";"01";"001";"1845";NA
"0823801002";"08";"238";"01";"002";"1645";NA
"0823801003";"08";"238";"01";"003";"1570";NA
"0823801004";"08";"238";"01";"004";"2025";NA
"0823801005";"08";"238";"01";"005";"2005";NA
"0823801006";"08";"238";"01";"006";"1760";NA
"0823801007";"08";"238";"01";"007";"1675";NA
"0823801008";"08";"238";"01";"008";"1670";NA
"0823801009";"08";"238";"01";"009";"785";NA
"0823801010";"08";"238";"01";"010";"1290";NA
"0823801011";"08";"238";"01";"011";"1580";NA
"0823801012";"08";"238";"01";"012";"1005";NA
"0823901001";"08";"239";"01";"001";"650";NA
"0824001001";"08";"240";"01";"001";"1195";NA
"0824001002";"08";"240";"01";"002";"2165";NA
"0824001003";"08";"240";"01";"003";"1345";NA
"0824001004";"08";"240";"01";"004";"865";NA
"0824002001";"08";"240";"02";"001";"800";NA
"0824002002";"08";"240";"02";"002";"2105";NA
"0824002003";"08";"240";"02";"003";"1380";NA
"0824002004";"08";"240";"02";"004";"2550";NA
"0824101001";"08";"241";"01";"001";"95";NA
"0824201001";"08";"242";"01";"001";"275";NA
"0824301001";"08";"243";"01";"001";"180";NA
"0824401001";"08";"244";"01";"001";"2045";NA
"0824401002";"08";"244";"01";"002";"660";NA
"0824401003";"08";"244";"01";"003";"2735";NA
"0824401004";"08";"244";"01";"004";"1625";NA
"0824401005";"08";"244";"01";"005";"830";NA
"0824501001";"08";"245";"01";"001";"1035";"DBSS"
"0824501002";"08";"245";"01";"002";"1435";"DBSS"
"0824501003";"08";"245";"01";"003";"920";"DBSS"
"0824501004";"08";"245";"01";"004";"895";"DBSS"
"0824501005";"08";"245";"01";"005";"1120";"DBSS"
"0824501006";"08";"245";"01";"006";"960";"DBSS"
"0824501007";"08";"245";"01";"007";"485";"DBSS"
"0824501008";"08";"245";"01";"008";"1380";NA
"0824501009";"08";"245";"01";"009";"1205";"DBSS"
"0824501010";"08";"245";"01";"010";"1365";"DBSS"
"0824501011";"08";"245";"01";"011";"940";"DBSS"
"0824501012";"08";"245";"01";"012";"700";"DBSS"
"0824501013";"08";"245";"01";"013";"1700";"DBSS"
"0824501014";"08";"245";"01";"014";"1100";"DBSS"
"0824501015";"08";"245";"01";"015";"650";"DBSS"
"0824501016";"08";"245";"01";"016";"810";"DBSS"
"0824501017";"08";"245";"01";"017";"2100";"DBSS"
"0824501018";"08";"245";"01";"018";"1160";"DBSS"
"0824501019";"08";"245";"01";"019";"1295";"DBSS"
"0824502001";"08";"245";"02";"001";"855";"DBSS"
"0824502002";"08";"245";"02";"002";"1850";"DBSS"
"0824502003";"08";"245";"02";"003";"1350";"DBSS"
"0824502004";"08";"245";"02";"004";"1160";"DBSS"
"0824502005";"08";"245";"02";"005";"880";"DBSS"
"0824502006";"08";"245";"02";"006";"1130";"DBSS"
"0824502007";"08";"245";"02";"007";"1760";"DBSS"
"0824502008";"08";"245";"02";"008";"2010";"DBSS"
"0824502009";"08";"245";"02";"009";"1180";"DBSS"
"0824502010";"08";"245";"02";"010";"840";"DBSS"
"0824502011";"08";"245";"02";"011";"1095";"DBSS"
"0824503001";"08";"245";"03";"001";"600";"DBSS"
"0824503002";"08";"245";"03";"002";"610";"DBSS"
"0824503003";"08";"245";"03";"003";"1430";"DBSS"
"0824503004";"08";"245";"03";"004";"1235";"DBSS"
"0824503005";"08";"245";"03";"005";"1395";"DBSS"
"0824503006";"08";"245";"03";"006";"1465";"DBSS"
"0824503007";"08";"245";"03";"007";"2215";"DBSS"
"0824503008";"08";"245";"03";"008";"805";"DBSS"
"0824503009";"08";"245";"03";"009";"1655";"DBSS"
"0824503010";"08";"245";"03";"010";"890";"DBSS"
"0824503011";"08";"245";"03";"011";"1335";"DBSS"
"0824503012";"08";"245";"03";"012";"1525";"DBSS"
"0824503013";"08";"245";"03";"013";"1550";"DBSS"
"0824503014";"08";"245";"03";"014";"1045";"DBSS"
"0824503015";"08";"245";"03";"015";"1330";"DBSS"
"0824503016";"08";"245";"03";"016";"950";"DBSS"
"0824503017";"08";"245";"03";"017";"810";"DBSS"
"0824504001";"08";"245";"04";"001";"1295";"DBSS"
"0824504002";"08";"245";"04";"002";"1455";"DBSS"
"0824504003";"08";"245";"04";"003";"1860";"DBSS"
"0824504004";"08";"245";"04";"004";"1585";"DBSS"
"0824504005";"08";"245";"04";"005";"1010";"DBSS"
"0824504006";"08";"245";"04";"006";"1280";"DBSS"
"0824504007";"08";"245";"04";"007";"1420";"DBSS"
"0824504008";"08";"245";"04";"008";"1710";"DBSS"
"0824504009";"08";"245";"04";"009";"3290";"DBSS"
"0824504010";"08";"245";"04";"010";"1065";"DBSS"
"0824504011";"08";"245";"04";"011";"865";"DBSS"
"0824504012";"08";"245";"04";"012";"1735";"DBSS"
"0824504013";"08";"245";"04";"013";"1920";"DBSS"
"0824504014";"08";"245";"04";"014";"1660";"DBSS"
"0824504015";"08";"245";"04";"015";"1865";"DBSS"
"0824504016";"08";"245";"04";"016";"755";"DBSS"
"0824505001";"08";"245";"05";"001";"535";"DBSS"
"0824505002";"08";"245";"05";"002";"3330";"DBSS"
"0824505003";"08";"245";"05";"003";"830";"DBSS"
"0824505004";"08";"245";"05";"004";"760";"DBSS"
"0824505005";"08";"245";"05";"005";"1210";"DBSS"
"0824505006";"08";"245";"05";"006";"760";"DBSS"
"0824505007";"08";"245";"05";"007";"1040";"DBSS"
"0824505008";"08";"245";"05";"008";"525";"DBSS"
"0824505009";"08";"245";"05";"009";"1515";"DBSS"
"0824505010";"08";"245";"05";"010";"1165";NA
"0824505011";"08";"245";"05";"011";"2170";"DBSS"
"0824505012";"08";"245";"05";"012";"1230";"DBSS"
"0824505013";"08";"245";"05";"013";"1195";"DBSS"
"0824505014";"08";"245";"05";"014";"1085";"DBSS"
"0824505015";"08";"245";"05";"015";"2800";"DBSS"
"0824505016";"08";"245";"05";"016";"1395";"DBSS"
"0824505017";"08";"245";"05";"017";"1335";NA
"0824505018";"08";"245";"05";"018";"550";"DBSS"
"0824505019";"08";"245";"05";"019";"1320";"DBSS"
"0824506001";"08";"245";"06";"001";"610";NA
"0824506002";"08";"245";"06";"002";"810";"DBSS"
"0824506003";"08";"245";"06";"003";"665";"DBSS"
"0824506004";"08";"245";"06";"004";"985";"DBSS"
"0824506005";"08";"245";"06";"005";"1090";"DBSS"
"0824506006";"08";"245";"06";"006";"770";NA
"0824506007";"08";"245";"06";"007";"320";NA
"0824506008";"08";"245";"06";"008";"1325";"DBSS"
"0824506009";"08";"245";"06";"009";"585";"DBSS"
"0824506010";"08";"245";"06";"010";"440";NA
"0824506011";"08";"245";"06";"011";"925";"DBSS"
"0824506012";"08";"245";"06";"012";"680";"DBSS"
"0824506013";"08";"245";"06";"013";"280";NA
"0824506014";"08";"245";"06";"014";"1995";"DBSS"
"0824506015";"08";"245";"06";"015";"570";NA
"0824506016";"08";"245";"06";"016";"310";NA
"0824506017";"08";"245";"06";"017";"935";NA
"0824601001";"08";"246";"01";"001";"2260";NA
"0824701001";"08";"247";"01";"001";"1195";NA
"0824801001";"08";"248";"01";"001";"3370";NA
"0824801002";"08";"248";"01";"002";"3600";NA
"0824901001";"08";"249";"01";"001";"380";NA
"0825001001";"08";"250";"01";"001";"960";"DIGU"
"0825001002";"08";"250";"01";"002";"2105";"DIGU"
"0825001003";"08";"250";"01";"003";"1175";"DIGU"
"0825001004";"08";"250";"01";"004";"1060";"DIGU"
"0825001005";"08";"250";"01";"005";"2770";"DIGU"
"0825001006";"08";"250";"01";"006";"1055";"DIGU"
"0825001007";"08";"250";"01";"007";"590";"DIGU"
"0825101001";"08";"251";"01";"001";"880";NA
"0825101002";"08";"251";"01";"002";"1475";NA
"0825101003";"08";"251";"01";"003";"2305";NA
"0825101004";"08";"251";"01";"004";"2405";NA
"0825201001";"08";"252";"01";"001";"2935";NA
"0825201002";"08";"252";"01";"002";"1080";NA
"0825201003";"08";"252";"01";"003";"1235";NA
"0825201004";"08";"252";"01";"004";"1605";NA
"0825201005";"08";"252";"01";"005";"1175";NA
"0825201006";"08";"252";"01";"006";"1205";NA
"0825201007";"08";"252";"01";"007";"675";NA
"0825201008";"08";"252";"01";"008";"1645";NA
"0825201009";"08";"252";"01";"009";"1075";NA
"0825201010";"08";"252";"01";"010";"1480";NA
"0825201011";"08";"252";"01";"011";"1705";NA
"0825201018";"08";"252";"01";"018";"920";NA
"0825201019";"08";"252";"01";"019";"1565";NA
"0825201020";"08";"252";"01";"020";"860";NA
"0825201021";"08";"252";"01";"021";"1305";NA
"0825201022";"08";"252";"01";"022";"1705";NA
"0825201023";"08";"252";"01";"023";"770";NA
"0825201024";"08";"252";"01";"024";"970";NA
"0825201025";"08";"252";"01";"025";"1170";NA
"0825201026";"08";"252";"01";"026";"2305";NA
"0825201027";"08";"252";"01";"027";"3415";NA
"0825201028";"08";"252";"01";"028";"1275";NA
"0825301001";"08";"253";"01";"001";"155";NA
"0825401001";"08";"254";"01";"001";"2160";NA
"0825501001";"08";"255";"01";"001";"170";NA
"0825601001";"08";"256";"01";"001";"845";NA
"0825701001";"08";"257";"01";"001";"130";NA
"0825801001";"08";"258";"01";"001";"1045";NA
"0825901001";"08";"259";"01";"001";"2700";NA
"0825901002";"08";"259";"01";"002";"3900";NA
"0825901003";"08";"259";"01";"003";"2510";NA
"0826001001";"08";"260";"01";"001";"1810";NA
"0826001002";"08";"260";"01";"002";"2450";NA
"0826001003";"08";"260";"01";"003";"3175";NA
"0826001004";"08";"260";"01";"004";"2005";NA
"0826001005";"08";"260";"01";"005";"965";NA
"0826001006";"08";"260";"01";"006";"1015";NA
"0826001007";"08";"260";"01";"007";"1085";NA
"0826001008";"08";"260";"01";"008";"1700";NA
"0826001009";"08";"260";"01";"009";"2120";NA
"0826001010";"08";"260";"01";"010";"1220";NA
"0826001011";"08";"260";"01";"011";"930";NA
"0826001012";"08";"260";"01";"012";"2150";NA
"0826001013";"08";"260";"01";"013";"3830";NA
"0826001014";"08";"260";"01";"014";"1035";NA
"0826101001";"08";"261";"01";"001";"2085";NA
"0826101002";"08";"261";"01";"002";"1240";NA
"0826201001";"08";"262";"01";"001";"1975";NA
"0826201002";"08";"262";"01";"002";"1625";NA
"0826201003";"08";"262";"01";"003";"2095";NA
"0826202001";"08";"262";"02";"001";"2205";NA
"0826202002";"08";"262";"02";"002";"1290";NA
"0826301001";"08";"263";"01";"001";"780";NA
"0826301002";"08";"263";"01";"002";"1360";NA
"0826301003";"08";"263";"01";"003";"1565";NA
"0826301004";"08";"263";"01";"004";"1940";NA
"0826301005";"08";"263";"01";"005";"1555";NA
"0826301006";"08";"263";"01";"006";"860";NA
"0826301007";"08";"263";"01";"007";"1550";NA
"0826301008";"08";"263";"01";"008";"1060";NA
"0826301009";"08";"263";"01";"009";"625";NA
"0826301010";"08";"263";"01";"010";"1175";NA
"0826301011";"08";"263";"01";"011";"1715";NA
"0826301012";"08";"263";"01";"012";"845";NA
"0826302001";"08";"263";"02";"001";"810";NA
"0826302002";"08";"263";"02";"002";"2460";NA
"0826302003";"08";"263";"02";"003";"1275";NA
"0826303001";"08";"263";"03";"001";"1720";NA
"0826303002";"08";"263";"03";"002";"2095";NA
"0826304001";"08";"263";"04";"001";"1695";NA
"0826304002";"08";"263";"04";"002";"1710";NA
"0826304003";"08";"263";"04";"003";"1045";NA
"0826401001";"08";"264";"01";"001";"2115";NA
"0826401002";"08";"264";"01";"002";"1540";NA
"0826401003";"08";"264";"01";"003";"1095";NA
"0826401004";"08";"264";"01";"004";"995";NA
"0826501001";"08";"265";"01";"001";"1575";NA
"0826501002";"08";"265";"01";"002";"460";NA
"0826601001";"08";"266";"01";"001";"3665";NA
"0826601002";"08";"266";"01";"002";"2190";NA
"0826601003";"08";"266";"01";"003";"1495";NA
"0826601004";"08";"266";"01";"004";"1910";NA
"0826601005";"08";"266";"01";"005";"950";NA
"0826601006";"08";"266";"01";"006";"2030";NA
"0826601007";"08";"266";"01";"007";"785";NA
"0826601008";"08";"266";"01";"008";"1725";NA
"0826601009";"08";"266";"01";"009";"1550";NA
"0826601010";"08";"266";"01";"010";"3185";NA
"0826601011";"08";"266";"01";"011";"905";NA
"0826601012";"08";"266";"01";"012";"2160";NA
"0826601013";"08";"266";"01";"013";"1230";NA
"0826601014";"08";"266";"01";"014";"2210";NA
"0826601015";"08";"266";"01";"015";"2295";NA
"0826601016";"08";"266";"01";"016";"1430";NA
"0826601017";"08";"266";"01";"017";"2435";NA
"0826601018";"08";"266";"01";"018";"3145";NA
"0826601019";"08";"266";"01";"019";"2540";NA
"0826601020";"08";"266";"01";"020";"2345";NA
"0826601027";"08";"266";"01";"027";"1795";NA
"0826601028";"08";"266";"01";"028";"1645";NA
"0826601029";"08";"266";"01";"029";"2410";NA
"0826601030";"08";"266";"01";"030";"1650";NA
"0826601031";"08";"266";"01";"031";"1250";NA
"0826601032";"08";"266";"01";"032";"790";NA
"0826601033";"08";"266";"01";"033";"1290";NA
"0826601034";"08";"266";"01";"034";"2130";NA
"0826601035";"08";"266";"01";"035";"3720";NA
"0826701001";"08";"267";"01";"001";"1435";NA
"0826701002";"08";"267";"01";"002";"1595";NA
"0826701003";"08";"267";"01";"003";"1600";NA
"0826701004";"08";"267";"01";"004";"2520";NA
"0826701005";"08";"267";"01";"005";"1310";"DSRR"
"0826801001";"08";"268";"01";"001";"555";NA
"0826801002";"08";"268";"01";"002";"760";NA
"0826901001";"08";"269";"01";"001";"2190";NA
"0826901002";"08";"269";"01";"002";"1230";NA
"0827001001";"08";"270";"01";"001";"1275";NA
"0827001002";"08";"270";"01";"002";"1325";NA
"0827001003";"08";"270";"01";"003";"3090";NA
"0827001004";"08";"270";"01";"004";"1990";NA
"0827002001";"08";"270";"02";"001";"1855";NA
"0827002002";"08";"270";"02";"002";"3480";NA
"0827002003";"08";"270";"02";"003";"1715";NA
"0827002004";"08";"270";"02";"004";"1785";NA
"0827002005";"08";"270";"02";"005";"1770";NA
"0827002006";"08";"270";"02";"006";"2640";NA
"0827002007";"08";"270";"02";"007";"1235";NA
"0827002008";"08";"270";"02";"008";"1050";NA
"0827002009";"08";"270";"02";"009";"2990";"DGVC"
"0827002010";"08";"270";"02";"010";"1815";NA
"0827101001";"08";"271";"01";"001";"90";NA
"0827201001";"08";"272";"01";"001";"180";NA
"0827301001";"08";"273";"01";"001";"720";NA
"0827301002";"08";"273";"01";"002";"1355";NA
"0827301003";"08";"273";"01";"003";"875";NA
"0827401001";"08";"274";"01";"001";"2320";NA
"0827401002";"08";"274";"01";"002";"545";NA
"0827401003";"08";"274";"01";"003";"435";NA
"0827401004";"08";"274";"01";"004";"1685";NA
"0827401005";"08";"274";"01";"005";"1170";NA
"0827501001";"08";"275";"01";"001";"310";NA
"0827601001";"08";"276";"01";"001";"315";NA
"0827701001";"08";"277";"01";"001";"155";NA
"0827801001";"08";"278";"01";"001";"3485";NA
"0827801002";"08";"278";"01";"002";"2615";NA
"0827901001";"08";"279";"01";"001";"1125";"DTRS"
"0827901002";"08";"279";"01";"002";"1655";"DTRS"
"0827901004";"08";"279";"01";"004";"1700";"DTRS"
"0827901005";"08";"279";"01";"005";"1460";"DTRS"
"0827901006";"08";"279";"01";"006";"1615";"DTRS"
"0827901007";"08";"279";"01";"007";"1945";"DTRS"
"0827901008";"08";"279";"01";"008";"3055";"DTRS"
"0827901009";"08";"279";"01";"009";"1335";"DTRS"
"0827901010";"08";"279";"01";"010";"1080";"DTRS"
"0827901011";"08";"279";"01";"011";"2025";"DTRS"
"0827901012";"08";"279";"01";"012";"1110";"DTRS"
"0827901013";"08";"279";"01";"013";"880";"DTRS"
"0827901014";"08";"279";"01";"014";"2020";"DTRS"
"0827901015";"08";"279";"01";"015";"1015";"DTRS"
"0827901016";"08";"279";"01";"016";"2510";"DTRS"
"0827901017";"08";"279";"01";"017";"1590";"DTRS"
"0827901018";"08";"279";"01";"018";"995";"DTRS"
"0827901019";"08";"279";"01";"019";"1250";"DTRS"
"0827901020";"08";"279";"01";"020";"2235";"DTRS"
"0827901021";"08";"279";"01";"021";"1300";"DTRS"
"0827901022";"08";"279";"01";"022";"2320";"DTRS"
"0827901023";"08";"279";"01";"023";"1550";"DTRS"
"0827901024";"08";"279";"01";"024";"935";"DTRS"
"0827902001";"08";"279";"02";"001";"2030";"DTRS"
"0827902002";"08";"279";"02";"002";"1035";"DTRS"
"0827902003";"08";"279";"02";"003";"970";"DTRS"
"0827902004";"08";"279";"02";"004";"2005";"DTRS"
"0827902005";"08";"279";"02";"005";"1160";"Duplicated"
"0827902006";"08";"279";"02";"006";"695";"Duplicated"
"0827902007";"08";"279";"02";"007";"375";"DTRS"
"0827902008";"08";"279";"02";"008";"1005";"DTRS"
"0827902009";"08";"279";"02";"009";"745";"DTRS"
"0827902010";"08";"279";"02";"010";"970";NA
"0827902011";"08";"279";"02";"011";"825";"DTRS"
"0827902012";"08";"279";"02";"012";"1415";"DTRS"
"0827902014";"08";"279";"02";"014";"2645";"DTRS"
"0827902015";"08";"279";"02";"015";"320";"DTRS"
"0827902016";"08";"279";"02";"016";"1975";"DTRS"
"0827902017";"08";"279";"02";"017";"980";"DTRS"
"0827903001";"08";"279";"03";"001";"1435";"DTRS"
"0827903002";"08";"279";"03";"002";"825";"DTRS"
"0827903003";"08";"279";"03";"003";"1620";"DTRS"
"0827903004";"08";"279";"03";"004";"945";"DTRS"
"0827903005";"08";"279";"03";"005";"1800";"DTRS"
"0827903006";"08";"279";"03";"006";"1735";"DTRS"
"0827903007";"08";"279";"03";"007";"2465";"DTRS"
"0827903008";"08";"279";"03";"008";"1100";"DTRS"
"0827903009";"08";"279";"03";"009";"2010";NA
"0827903010";"08";"279";"03";"010";"2100";NA
"0827903011";"08";"279";"03";"011";"1310";NA
"0827903012";"08";"279";"03";"012";"1775";NA
"0827903013";"08";"279";"03";"013";"485";NA
"0827903014";"08";"279";"03";"014";"2060";"DTRS"
"0827903015";"08";"279";"03";"015";"1355";"DTRS"
"0827903016";"08";"279";"03";"016";"715";"DTRS"
"0827903017";"08";"279";"03";"017";"850";"DTRS"
"0827903018";"08";"279";"03";"018";"1200";"DTRS"
"0827903019";"08";"279";"03";"019";"1520";"DTRS"
"0827903020";"08";"279";"03";"020";"1670";"DTRS"
"0827904001";"08";"279";"04";"001";"1425";"DTRS"
"0827904002";"08";"279";"04";"002";"1415";"DTRS"
"0827904003";"08";"279";"04";"003";"1580";"DTRS"
"0827904004";"08";"279";"04";"004";"1990";"DTRS"
"0827904005";"08";"279";"04";"005";"1935";"DTRS"
"0827904006";"08";"279";"04";"006";"1880";"DTRS"
"0827904007";"08";"279";"04";"007";"2205";"DTRS"
"0827904008";"08";"279";"04";"008";"1920";"DTRS"
"0827904009";"08";"279";"04";"009";"1330";"DTRS"
"0827904010";"08";"279";"04";"010";"790";"DTRS"
"0827904011";"08";"279";"04";"011";"1660";NA
"0827904012";"08";"279";"04";"012";"1375";"DTRS"
"0827904013";"08";"279";"04";"013";"1300";"DTRS"
"0827904014";"08";"279";"04";"014";"1155";"DTRS"
"0827904015";"08";"279";"04";"015";"1350";"DTRS"
"0827904016";"08";"279";"04";"016";"1490";"DTRS"
"0827904017";"08";"279";"04";"017";"1265";"DTRS"
"0827904018";"08";"279";"04";"018";"3100";"DTRS"
"0827904019";"08";"279";"04";"019";"1405";"DTRS"
